,pessoa,tempo,emocao
9457,2,264.0,Sadness
9458,2,264.0,Suffering
9459,2,264.0,Surprise
9460,2,264.0,Sympathy
9461,2,268.0,Affection
9462,2,268.0,Anger
9463,2,268.0,Annoyance
9464,2,268.0,Aversion
9465,2,268.0,Disapproval
9466,2,268.0,Disconnection
9467,2,268.0,Disquietment
9468,2,268.0,Doubt/Confusion
9469,2,268.0,Engagement
9470,2,268.0,Happiness
9471,2,268.0,Pain
9472,2,268.0,Pleasure
9473,2,268.0,Sadness
9474,2,268.0,Suffering
9475,2,268.0,Surprise
9476,2,268.0,Sympathy
9477,2,270.0,Affection
9478,2,270.0,Annoyance
9479,2,270.0,Aversion
9480,2,270.0,Disapproval
9481,2,270.0,Disconnection
9482,2,270.0,Disquietment
9483,2,270.0,Doubt/Confusion
9484,2,270.0,Engagement
9485,2,270.0,Happiness
9486,2,270.0,Pleasure
9487,2,270.0,Sadness
9488,2,270.0,Suffering
9489,2,270.0,Surprise
9490,2,270.0,Sympathy
9491,2,272.0,Affection
9492,2,272.0,Annoyance
9493,2,272.0,Aversion
9494,2,272.0,Disapproval
9495,2,272.0,Disconnection
9496,2,272.0,Disquietment
9497,2,272.0,Doubt/Confusion
9498,2,272.0,Engagement
9499,2,272.0,Happiness
9500,2,272.0,Pleasure
9501,2,272.0,Sadness
9502,2,272.0,Suffering
9503,2,272.0,Surprise
9504,2,272.0,Sympathy
9505,2,274.0,Affection
9506,2,274.0,Annoyance
9507,2,274.0,Aversion
9508,2,274.0,Disapproval
9509,2,274.0,Disconnection
9510,2,274.0,Disquietment
9511,2,274.0,Doubt/Confusion
9512,2,274.0,Engagement
9513,2,274.0,Happiness
9514,2,274.0,Pain
9515,2,274.0,Pleasure
9516,2,274.0,Sadness
9517,2,274.0,Suffering
9518,2,274.0,Surprise
9519,2,274.0,Sympathy
9520,2,276.0,Affection
9521,2,276.0,Annoyance
9522,2,276.0,Aversion
9523,2,276.0,Disapproval
9524,2,276.0,Disconnection
9525,2,276.0,Disquietment
9526,2,276.0,Doubt/Confusion
9527,2,276.0,Engagement
9528,2,276.0,Happiness
9529,2,276.0,Pain
9530,2,276.0,Pleasure
9531,2,276.0,Sadness
9532,2,276.0,Suffering
9533,2,276.0,Surprise
9534,2,276.0,Sympathy
9535,2,280.0,Affection
9536,2,280.0,Annoyance
9537,2,280.0,Aversion
9538,2,280.0,Disapproval
9539,2,280.0,Disconnection
9540,2,280.0,Disquietment
9541,2,280.0,Doubt/Confusion
9542,2,280.0,Engagement
9543,2,280.0,Happiness
9544,2,280.0,Pleasure
9545,2,280.0,Sadness
9546,2,280.0,Suffering
9547,2,280.0,Surprise
9548,2,280.0,Sympathy
9549,2,282.0,Affection
9550,2,282.0,Annoyance
9551,2,282.0,Aversion
9552,2,282.0,Disapproval
9553,2,282.0,Disconnection
9554,2,282.0,Disquietment
9555,2,282.0,Doubt/Confusion
9556,2,282.0,Engagement
9557,2,282.0,Happiness
9558,2,282.0,Pleasure
9559,2,282.0,Sadness
9560,2,282.0,Suffering
9561,2,282.0,Surprise
9562,2,282.0,Sympathy
9563,2,284.0,Affection
9564,2,284.0,Aversion
9565,2,284.0,Disapproval
9566,2,284.0,Disconnection
9567,2,284.0,Disquietment
9568,2,284.0,Doubt/Confusion
9569,2,284.0,Engagement
9570,2,284.0,Happiness
9571,2,284.0,Pleasure
9572,2,284.0,Sadness
9573,2,284.0,Suffering
9574,2,284.0,Surprise
9575,2,284.0,Sympathy
9576,2,286.0,Affection
9577,2,286.0,Aversion
9578,2,286.0,Disapproval
9579,2,286.0,Disconnection
9580,2,286.0,Disquietment
9581,2,286.0,Doubt/Confusion
9582,2,286.0,Engagement
9583,2,286.0,Happiness
9584,2,286.0,Pleasure
9585,2,286.0,Sadness
9586,2,286.0,Suffering
9587,2,286.0,Surprise
9588,2,286.0,Sympathy
9589,2,288.0,Affection
9590,2,288.0,Annoyance
9591,2,288.0,Aversion
9592,2,288.0,Disapproval
9593,2,288.0,Disconnection
9594,2,288.0,Disquietment
9595,2,288.0,Doubt/Confusion
9596,2,288.0,Engagement
9597,2,288.0,Happiness
9598,2,288.0,Pleasure
9599,2,288.0,Sadness
9600,2,288.0,Suffering
9601,2,288.0,Surprise
9602,2,288.0,Sympathy
9603,2,290.0,Affection
9604,2,290.0,Aversion
9605,2,290.0,Disapproval
9606,2,290.0,Disconnection
9607,2,290.0,Disquietment
9608,2,290.0,Doubt/Confusion
9609,2,290.0,Engagement
9610,2,290.0,Happiness
9611,2,290.0,Pleasure
9612,2,290.0,Sadness
9613,2,290.0,Suffering
9614,2,290.0,Surprise
9615,2,290.0,Sympathy
9616,2,292.0,Affection
9617,2,292.0,Annoyance
9618,2,292.0,Aversion
9619,2,292.0,Disapproval
9620,2,292.0,Disconnection
9621,2,292.0,Disquietment
9622,2,292.0,Doubt/Confusion
9623,2,292.0,Engagement
9624,2,292.0,Happiness
9625,2,292.0,Pain
9626,2,292.0,Pleasure
9627,2,292.0,Sadness
9628,2,292.0,Suffering
9629,2,292.0,Surprise
9630,2,292.0,Sympathy
9631,2,294.0,Affection
9632,2,294.0,Annoyance
9633,2,294.0,Aversion
9634,2,294.0,Disapproval
9635,2,294.0,Disconnection
9636,2,294.0,Disquietment
9637,2,294.0,Doubt/Confusion
9638,2,294.0,Engagement
9639,2,294.0,Happiness
9640,2,294.0,Pleasure
9641,2,294.0,Sadness
9642,2,294.0,Suffering
9643,2,294.0,Surprise
9644,2,294.0,Sympathy
9645,2,296.0,Affection
9646,2,296.0,Aversion
9647,2,296.0,Disapproval
9648,2,296.0,Disconnection
9649,2,296.0,Disquietment
9650,2,296.0,Doubt/Confusion
9651,2,296.0,Engagement
9652,2,296.0,Happiness
9653,2,296.0,Pleasure
9654,2,296.0,Suffering
9655,2,296.0,Surprise
9656,2,296.0,Sympathy
9657,2,298.0,Affection
9658,2,298.0,Anger
9659,2,298.0,Annoyance
9660,2,298.0,Aversion
9661,2,298.0,Disapproval
9662,2,298.0,Disconnection
9663,2,298.0,Disquietment
9664,2,298.0,Doubt/Confusion
9665,2,298.0,Engagement
9666,2,298.0,Happiness
9667,2,298.0,Pain
9668,2,298.0,Pleasure
9669,2,298.0,Sadness
9670,2,298.0,Suffering
9671,2,298.0,Surprise
9672,2,298.0,Sympathy
9673,2,300.0,Affection
9674,2,300.0,Annoyance
9675,2,300.0,Aversion
9676,2,300.0,Disapproval
9677,2,300.0,Disconnection
9678,2,300.0,Disquietment
9679,2,300.0,Doubt/Confusion
9680,2,300.0,Engagement
9681,2,300.0,Happiness
9682,2,300.0,Pain
9683,2,300.0,Pleasure
9684,2,300.0,Sadness
9685,2,300.0,Suffering
9686,2,300.0,Surprise
9687,2,300.0,Sympathy
9688,2,302.0,Anticipation
9689,2,302.0,Engagement
9690,2,302.0,Esteem
9691,2,302.0,Happiness
9692,2,302.0,Peace
9693,2,304.0,Anticipation
9694,2,304.0,Engagement
9695,2,304.0,Esteem
9696,2,304.0,Happiness
9697,2,304.0,Pleasure
9698,2,306.0,Anticipation
9699,2,306.0,Engagement
9700,2,306.0,Esteem
9701,2,306.0,Happiness
9702,2,306.0,Pleasure
9703,2,308.0,Anticipation
9704,2,308.0,Engagement
9705,2,308.0,Esteem
9706,2,308.0,Happiness
9707,2,308.0,Pleasure
9708,2,310.0,Affection
9709,2,310.0,Anger
9710,2,310.0,Annoyance
9711,2,310.0,Aversion
9712,2,310.0,Disapproval
9713,2,310.0,Disconnection
9714,2,310.0,Disquietment
9715,2,310.0,Doubt/Confusion
9716,2,310.0,Engagement
9717,2,310.0,Happiness
9718,2,310.0,Pain
9719,2,310.0,Pleasure
9720,2,310.0,Sadness
9721,2,310.0,Suffering
9722,2,310.0,Surprise
9723,2,310.0,Sympathy
9724,2,312.0,Affection
9725,2,312.0,Aversion
9726,2,312.0,Disapproval
9727,2,312.0,Disconnection
9728,2,312.0,Disquietment
9729,2,312.0,Doubt/Confusion
9730,2,312.0,Engagement
9731,2,312.0,Happiness
9732,2,312.0,Pleasure
9733,2,312.0,Surprise
9734,2,312.0,Sympathy
9735,2,314.0,Affection
9736,2,314.0,Disconnection
9737,2,314.0,Disquietment
9738,2,314.0,Doubt/Confusion
9739,2,314.0,Engagement
9740,2,314.0,Happiness
9741,2,314.0,Pleasure
9742,2,314.0,Surprise
9743,2,314.0,Sympathy
9744,2,316.0,Anticipation
9745,2,316.0,Engagement
9746,2,316.0,Esteem
9747,2,316.0,Happiness
9748,2,316.0,Pleasure
9749,2,318.0,Anticipation
9750,2,318.0,Engagement
9751,2,318.0,Esteem
9752,2,318.0,Happiness
9753,2,320.0,Anticipation
9754,2,320.0,Engagement
9755,2,320.0,Esteem
9756,2,320.0,Happiness
9757,2,320.0,Pleasure
9758,2,322.0,Anticipation
9759,2,322.0,Engagement
9760,2,322.0,Esteem
9761,2,322.0,Happiness
9762,2,322.0,Pleasure
9763,2,324.0,Anticipation
9764,2,324.0,Engagement
9765,2,324.0,Esteem
9766,2,324.0,Happiness
9767,2,324.0,Pleasure
9768,2,326.0,Anticipation
9769,2,326.0,Engagement
9770,2,326.0,Esteem
9771,2,326.0,Happiness
9772,2,326.0,Pleasure
9773,2,328.0,Anticipation
9774,2,328.0,Engagement
9775,2,328.0,Esteem
9776,2,328.0,Happiness
9777,2,328.0,Pleasure
9778,2,330.0,Anticipation
9779,2,330.0,Engagement
9780,2,330.0,Esteem
9781,2,330.0,Happiness
9782,2,330.0,Pleasure
9783,2,332.0,Anticipation
9784,2,332.0,Engagement
9785,2,332.0,Happiness
9786,2,332.0,Pleasure
9787,2,334.0,Anticipation
9788,2,334.0,Engagement
9789,2,334.0,Esteem
9790,2,334.0,Happiness
9791,2,334.0,Pleasure
9792,2,336.0,Anticipation
9793,2,336.0,Engagement
9794,2,336.0,Esteem
9795,2,336.0,Happiness
9796,2,336.0,Pleasure
9797,2,338.0,Anticipation
9798,2,338.0,Engagement
9799,2,338.0,Esteem
9800,2,338.0,Happiness
9801,2,338.0,Pleasure
9802,2,340.0,Anticipation
9803,2,340.0,Engagement
9804,2,340.0,Esteem
9805,2,340.0,Happiness
9806,2,340.0,Pleasure
9807,2,342.0,Anticipation
9808,2,342.0,Engagement
9809,2,342.0,Happiness
9810,2,342.0,Pleasure
9811,2,344.0,Anticipation
9812,2,344.0,Engagement
9813,2,344.0,Happiness
9814,2,344.0,Pleasure
9815,2,346.0,Anticipation
9816,2,346.0,Engagement
9817,2,346.0,Happiness
9818,2,346.0,Pleasure
9819,2,348.0,Anticipation
9820,2,348.0,Engagement
9821,2,348.0,Happiness
9822,2,348.0,Pleasure
9823,2,350.0,Affection
9824,2,350.0,Anticipation
9825,2,350.0,Disconnection
9826,2,350.0,Disquietment
9827,2,350.0,Doubt/Confusion
9828,2,350.0,Engagement
9829,2,350.0,Happiness
9830,2,350.0,Pleasure
9831,2,350.0,Sympathy
9832,2,352.0,Affection
9833,2,352.0,Anticipation
9834,2,352.0,Disconnection
9835,2,352.0,Engagement
9836,2,352.0,Happiness
9837,2,352.0,Pleasure
9838,2,352.0,Sympathy
9839,2,354.0,Affection
9840,2,354.0,Anticipation
9841,2,354.0,Disconnection
9842,2,354.0,Engagement
9843,2,354.0,Happiness
9844,2,354.0,Pleasure
9845,2,354.0,Sympathy
9846,2,356.0,Affection
9847,2,356.0,Disconnection
9848,2,356.0,Disquietment
9849,2,356.0,Doubt/Confusion
9850,2,356.0,Engagement
9851,2,356.0,Happiness
9852,2,356.0,Pleasure
9853,2,356.0,Surprise
9854,2,356.0,Sympathy
9855,2,358.0,Affection
9856,2,358.0,Aversion
9857,2,358.0,Disapproval
9858,2,358.0,Disconnection
9859,2,358.0,Disquietment
9860,2,358.0,Doubt/Confusion
9861,2,358.0,Engagement
9862,2,358.0,Happiness
9863,2,358.0,Pleasure
9864,2,358.0,Sadness
9865,2,358.0,Suffering
9866,2,358.0,Surprise
9867,2,358.0,Sympathy
9868,2,360.0,Affection
9869,2,360.0,Aversion
9870,2,360.0,Disapproval
9871,2,360.0,Disconnection
9872,2,360.0,Disquietment
9873,2,360.0,Doubt/Confusion
9874,2,360.0,Engagement
9875,2,360.0,Happiness
9876,2,360.0,Pleasure
9877,2,360.0,Surprise
9878,2,360.0,Sympathy
9879,2,362.0,Affection
9880,2,362.0,Aversion
9881,2,362.0,Disapproval
9882,2,362.0,Disconnection
9883,2,362.0,Disquietment
9884,2,362.0,Doubt/Confusion
9885,2,362.0,Engagement
9886,2,362.0,Happiness
9887,2,362.0,Pleasure
9888,2,362.0,Sadness
9889,2,362.0,Suffering
9890,2,362.0,Surprise
9891,2,362.0,Sympathy
9892,2,364.0,Affection
9893,2,364.0,Annoyance
9894,2,364.0,Aversion
9895,2,364.0,Disapproval
9896,2,364.0,Disconnection
9897,2,364.0,Disquietment
9898,2,364.0,Doubt/Confusion
9899,2,364.0,Engagement
9900,2,364.0,Happiness
9901,2,364.0,Pleasure
9902,2,364.0,Sadness
9903,2,364.0,Suffering
9904,2,364.0,Surprise
9905,2,364.0,Sympathy
9906,2,366.0,Affection
9907,2,366.0,Annoyance
9908,2,366.0,Aversion
9909,2,366.0,Disapproval
9910,2,366.0,Disconnection
9911,2,366.0,Disquietment
9912,2,366.0,Doubt/Confusion
9913,2,366.0,Engagement
9914,2,366.0,Happiness
9915,2,366.0,Pleasure
9916,2,366.0,Sadness
9917,2,366.0,Suffering
9918,2,366.0,Surprise
9919,2,366.0,Sympathy
9920,2,368.0,Affection
9921,2,368.0,Aversion
9922,2,368.0,Disapproval
9923,2,368.0,Disconnection
9924,2,368.0,Disquietment
9925,2,368.0,Doubt/Confusion
9926,2,368.0,Engagement
9927,2,368.0,Happiness
9928,2,368.0,Pleasure
9929,2,368.0,Surprise
9930,2,368.0,Sympathy
9931,2,370.0,Affection
9932,2,370.0,Disconnection
9933,2,370.0,Disquietment
9934,2,370.0,Doubt/Confusion
9935,2,370.0,Engagement
9936,2,370.0,Happiness
9937,2,370.0,Pleasure
9938,2,370.0,Surprise
9939,2,370.0,Sympathy
9940,2,372.0,Affection
9941,2,372.0,Anger
9942,2,372.0,Annoyance
9943,2,372.0,Aversion
9944,2,372.0,Disapproval
9945,2,372.0,Disconnection
9946,2,372.0,Disquietment
9947,2,372.0,Doubt/Confusion
9948,2,372.0,Engagement
9949,2,372.0,Happiness
9950,2,372.0,Pain
9951,2,372.0,Pleasure
9952,2,372.0,Sadness
9953,2,372.0,Suffering
9954,2,372.0,Surprise
9955,2,372.0,Sympathy
9956,2,374.0,Affection
9957,2,374.0,Annoyance
9958,2,374.0,Aversion
9959,2,374.0,Disapproval
9960,2,374.0,Disconnection
9961,2,374.0,Disquietment
9962,2,374.0,Doubt/Confusion
9963,2,374.0,Engagement
9964,2,374.0,Happiness
9965,2,374.0,Pain
9966,2,374.0,Pleasure
9967,2,374.0,Sadness
9968,2,374.0,Suffering
9969,2,374.0,Surprise
9970,2,374.0,Sympathy
9971,2,376.0,Affection
9972,2,376.0,Annoyance
9973,2,376.0,Aversion
9974,2,376.0,Disapproval
9975,2,376.0,Disconnection
9976,2,376.0,Disquietment
9977,2,376.0,Doubt/Confusion
9978,2,376.0,Engagement
9979,2,376.0,Happiness
9980,2,376.0,Pain
9981,2,376.0,Pleasure
9982,2,376.0,Sadness
9983,2,376.0,Suffering
9984,2,376.0,Surprise
9985,2,376.0,Sympathy
9986,2,378.0,Affection
9987,2,378.0,Anticipation
9988,2,378.0,Disconnection
9989,2,378.0,Disquietment
9990,2,378.0,Doubt/Confusion
9991,2,378.0,Engagement
9992,2,378.0,Happiness
9993,2,378.0,Pleasure
9994,2,378.0,Sympathy
9995,2,380.0,Affection
9996,2,380.0,Disapproval
9997,2,380.0,Disconnection
9998,2,380.0,Disquietment
9999,2,380.0,Doubt/Confusion
10000,2,380.0,Engagement
10001,2,380.0,Happiness
10002,2,380.0,Pleasure
10003,2,380.0,Surprise
10004,2,380.0,Sympathy
10005,2,382.0,Affection
10006,2,382.0,Disconnection
10007,2,382.0,Disquietment
10008,2,382.0,Doubt/Confusion
10009,2,382.0,Engagement
10010,2,382.0,Happiness
10011,2,382.0,Pleasure
10012,2,382.0,Surprise
10013,2,382.0,Sympathy
10014,2,384.0,Affection
10015,2,384.0,Disconnection
10016,2,384.0,Disquietment
10017,2,384.0,Doubt/Confusion
10018,2,384.0,Engagement
10019,2,384.0,Happiness
10020,2,384.0,Pleasure
10021,2,384.0,Surprise
10022,2,384.0,Sympathy
10023,2,386.0,Affection
10024,2,386.0,Disconnection
10025,2,386.0,Disquietment
10026,2,386.0,Doubt/Confusion
10027,2,386.0,Engagement
10028,2,386.0,Happiness
10029,2,386.0,Pleasure
10030,2,386.0,Surprise
10031,2,386.0,Sympathy
10032,2,388.0,Affection
10033,2,388.0,Disconnection
10034,2,388.0,Disquietment
10035,2,388.0,Doubt/Confusion
10036,2,388.0,Engagement
10037,2,388.0,Happiness
10038,2,388.0,Pleasure
10039,2,388.0,Sympathy
10040,2,390.0,Affection
10041,2,390.0,Disconnection
10042,2,390.0,Disquietment
10043,2,390.0,Doubt/Confusion
10044,2,390.0,Engagement
10045,2,390.0,Happiness
10046,2,390.0,Pleasure
10047,2,390.0,Sympathy
10048,2,392.0,Affection
10049,2,392.0,Disapproval
10050,2,392.0,Disconnection
10051,2,392.0,Disquietment
10052,2,392.0,Doubt/Confusion
10053,2,392.0,Engagement
10054,2,392.0,Happiness
10055,2,392.0,Pleasure
10056,2,392.0,Surprise
10057,2,392.0,Sympathy
10058,2,394.0,Affection
10059,2,394.0,Aversion
10060,2,394.0,Disapproval
10061,2,394.0,Disconnection
10062,2,394.0,Disquietment
10063,2,394.0,Doubt/Confusion
10064,2,394.0,Engagement
10065,2,394.0,Happiness
10066,2,394.0,Pleasure
10067,2,394.0,Suffering
10068,2,394.0,Surprise
10069,2,394.0,Sympathy
10070,2,396.0,Affection
10071,2,396.0,Disapproval
10072,2,396.0,Disconnection
10073,2,396.0,Disquietment
10074,2,396.0,Doubt/Confusion
10075,2,396.0,Engagement
10076,2,396.0,Happiness
10077,2,396.0,Pleasure
10078,2,396.0,Surprise
10079,2,396.0,Sympathy
10080,2,398.0,Affection
10081,2,398.0,Disconnection
10082,2,398.0,Disquietment
10083,2,398.0,Doubt/Confusion
10084,2,398.0,Engagement
10085,2,398.0,Happiness
10086,2,398.0,Pleasure
10087,2,398.0,Surprise
10088,2,398.0,Sympathy
10089,2,400.0,Affection
10090,2,400.0,Disconnection
10091,2,400.0,Disquietment
10092,2,400.0,Doubt/Confusion
10093,2,400.0,Engagement
10094,2,400.0,Happiness
10095,2,400.0,Pleasure
10096,2,400.0,Surprise
10097,2,400.0,Sympathy
10098,2,402.0,Affection
10099,2,402.0,Aversion
10100,2,402.0,Disapproval
10101,2,402.0,Disconnection
10102,2,402.0,Disquietment
10103,2,402.0,Doubt/Confusion
10104,2,402.0,Engagement
10105,2,402.0,Happiness
10106,2,402.0,Pleasure
10107,2,402.0,Suffering
10108,2,402.0,Surprise
10109,2,402.0,Sympathy
10110,2,404.0,Affection
10111,2,404.0,Annoyance
10112,2,404.0,Aversion
10113,2,404.0,Disapproval
10114,2,404.0,Disconnection
10115,2,404.0,Disquietment
10116,2,404.0,Doubt/Confusion
10117,2,404.0,Engagement
10118,2,404.0,Happiness
10119,2,404.0,Pleasure
10120,2,404.0,Sadness
10121,2,404.0,Suffering
10122,2,404.0,Surprise
10123,2,404.0,Sympathy
10124,2,406.0,Anticipation
10125,2,406.0,Engagement
10126,2,406.0,Happiness
10127,2,406.0,Pleasure
10128,2,408.0,Anticipation
10129,2,408.0,Engagement
10130,2,408.0,Happiness
10131,2,408.0,Pleasure
10132,2,410.0,Anticipation
10133,2,410.0,Engagement
10134,2,410.0,Esteem
10135,2,410.0,Happiness
10136,2,410.0,Pleasure
10137,2,412.0,Anticipation
10138,2,412.0,Engagement
10139,2,412.0,Esteem
10140,2,412.0,Happiness
10141,2,412.0,Pleasure
10142,2,414.0,Anticipation
10143,2,414.0,Engagement
10144,2,414.0,Esteem
10145,2,414.0,Happiness
10146,2,414.0,Pleasure
10147,2,416.0,Anticipation
10148,2,416.0,Engagement
10149,2,416.0,Esteem
10150,2,416.0,Happiness
10151,2,416.0,Pleasure
10152,2,418.0,Anticipation
10153,2,418.0,Engagement
10154,2,418.0,Esteem
10155,2,418.0,Happiness
10156,2,418.0,Pleasure
10157,2,420.0,Anticipation
10158,2,420.0,Engagement
10159,2,420.0,Esteem
10160,2,420.0,Happiness
10161,2,422.0,Anticipation
10162,2,422.0,Engagement
10163,2,422.0,Esteem
10164,2,422.0,Happiness
10165,2,424.0,Anticipation
10166,2,424.0,Engagement
10167,2,424.0,Esteem
10168,2,424.0,Happiness
10169,2,426.0,Anticipation
10170,2,426.0,Engagement
10171,2,426.0,Esteem
10172,2,426.0,Happiness
10173,2,428.0,Anticipation
10174,2,428.0,Engagement
10175,2,428.0,Esteem
10176,2,428.0,Happiness
10177,2,430.0,Anticipation
10178,2,430.0,Engagement
10179,2,430.0,Esteem
10180,2,430.0,Happiness
10181,2,430.0,Pleasure
10182,2,432.0,Anticipation
10183,2,432.0,Engagement
10184,2,432.0,Esteem
10185,2,432.0,Happiness
10186,2,434.0,Anticipation
10187,2,434.0,Engagement
10188,2,434.0,Esteem
10189,2,434.0,Happiness
10190,2,434.0,Pleasure
10191,2,436.0,Anticipation
10192,2,436.0,Engagement
10193,2,436.0,Esteem
10194,2,436.0,Happiness
10195,2,436.0,Pleasure
10196,2,438.0,Anticipation
10197,2,438.0,Engagement
10198,2,438.0,Happiness
10199,2,438.0,Pleasure
10200,2,440.0,Anticipation
10201,2,440.0,Engagement
10202,2,440.0,Esteem
10203,2,440.0,Happiness
10204,2,440.0,Pleasure
10205,2,442.0,Anticipation
10206,2,442.0,Engagement
10207,2,442.0,Esteem
10208,2,442.0,Happiness
10209,2,442.0,Pleasure
10210,2,444.0,Affection
10211,2,444.0,Anger
10212,2,444.0,Annoyance
10213,2,444.0,Aversion
10214,2,444.0,Disapproval
10215,2,444.0,Disconnection
10216,2,444.0,Disquietment
10217,2,444.0,Doubt/Confusion
10218,2,444.0,Engagement
10219,2,444.0,Happiness
10220,2,444.0,Pain
10221,2,444.0,Pleasure
10222,2,444.0,Sadness
10223,2,444.0,Suffering
10224,2,444.0,Surprise
10225,2,444.0,Sympathy
10226,2,446.0,Affection
10227,2,446.0,Annoyance
10228,2,446.0,Aversion
10229,2,446.0,Disapproval
10230,2,446.0,Disconnection
10231,2,446.0,Disquietment
10232,2,446.0,Doubt/Confusion
10233,2,446.0,Engagement
10234,2,446.0,Happiness
10235,2,446.0,Pleasure
10236,2,446.0,Sadness
10237,2,446.0,Suffering
10238,2,446.0,Surprise
10239,2,446.0,Sympathy
10240,2,448.0,Affection
10241,2,448.0,Annoyance
10242,2,448.0,Aversion
10243,2,448.0,Disapproval
10244,2,448.0,Disconnection
10245,2,448.0,Disquietment
10246,2,448.0,Doubt/Confusion
10247,2,448.0,Engagement
10248,2,448.0,Happiness
10249,2,448.0,Pain
10250,2,448.0,Pleasure
10251,2,448.0,Sadness
10252,2,448.0,Suffering
10253,2,448.0,Surprise
10254,2,448.0,Sympathy
10255,2,450.0,Affection
10256,2,450.0,Annoyance
10257,2,450.0,Aversion
10258,2,450.0,Disapproval
10259,2,450.0,Disconnection
10260,2,450.0,Disquietment
10261,2,450.0,Doubt/Confusion
10262,2,450.0,Engagement
10263,2,450.0,Happiness
10264,2,450.0,Pain
10265,2,450.0,Pleasure
10266,2,450.0,Sadness
10267,2,450.0,Suffering
10268,2,450.0,Surprise
10269,2,450.0,Sympathy
10270,2,452.0,Affection
10271,2,452.0,Anger
10272,2,452.0,Annoyance
10273,2,452.0,Aversion
10274,2,452.0,Disapproval
10275,2,452.0,Disconnection
10276,2,452.0,Disquietment
10277,2,452.0,Doubt/Confusion
10278,2,452.0,Engagement
10279,2,452.0,Happiness
10280,2,452.0,Pain
10281,2,452.0,Pleasure
10282,2,452.0,Sadness
10283,2,452.0,Suffering
10284,2,452.0,Surprise
10285,2,452.0,Sympathy
10286,2,454.0,Affection
10287,2,454.0,Anger
10288,2,454.0,Annoyance
10289,2,454.0,Aversion
10290,2,454.0,Disapproval
10291,2,454.0,Disconnection
10292,2,454.0,Disquietment
10293,2,454.0,Doubt/Confusion
10294,2,454.0,Engagement
10295,2,454.0,Happiness
10296,2,454.0,Pain
10297,2,454.0,Pleasure
10298,2,454.0,Sadness
10299,2,454.0,Suffering
10300,2,454.0,Surprise
10301,2,454.0,Sympathy
10302,2,456.0,Anticipation
10303,2,456.0,Engagement
10304,2,456.0,Esteem
10305,2,456.0,Happiness
10306,2,456.0,Pleasure
10307,2,458.0,Anticipation
10308,2,458.0,Engagement
10309,2,458.0,Esteem
10310,2,458.0,Happiness
10311,2,458.0,Pleasure
10312,2,460.0,Anticipation
10313,2,460.0,Engagement
10314,2,460.0,Esteem
10315,2,460.0,Happiness
10316,2,460.0,Pleasure
10317,2,462.0,Anticipation
10318,2,462.0,Engagement
10319,2,462.0,Esteem
10320,2,462.0,Happiness
10321,2,462.0,Pleasure
10322,2,464.0,Anticipation
10323,2,464.0,Engagement
10324,2,464.0,Esteem
10325,2,464.0,Happiness
10326,2,464.0,Pleasure
10327,2,466.0,Anticipation
10328,2,466.0,Engagement
10329,2,466.0,Esteem
10330,2,466.0,Happiness
10331,2,466.0,Pleasure
10332,2,468.0,Anticipation
10333,2,468.0,Engagement
10334,2,468.0,Esteem
10335,2,468.0,Happiness
10336,2,468.0,Pleasure
10337,2,470.0,Anticipation
10338,2,470.0,Engagement
10339,2,470.0,Esteem
10340,2,470.0,Happiness
10341,2,470.0,Pleasure
10342,2,472.0,Anticipation
10343,2,472.0,Engagement
10344,2,472.0,Esteem
10345,2,472.0,Happiness
10346,2,472.0,Pleasure
10347,2,474.0,Anticipation
10348,2,474.0,Engagement
10349,2,474.0,Esteem
10350,2,474.0,Happiness
10351,2,474.0,Pleasure
10352,2,476.0,Anticipation
10353,2,476.0,Engagement
10354,2,476.0,Esteem
10355,2,476.0,Happiness
10356,2,476.0,Pleasure
10357,2,478.0,Anticipation
10358,2,478.0,Disconnection
10359,2,478.0,Engagement
10360,2,478.0,Esteem
10361,2,478.0,Happiness
10362,2,478.0,Pleasure
10363,2,480.0,Anticipation
10364,2,480.0,Engagement
10365,2,480.0,Esteem
10366,2,480.0,Happiness
10367,2,480.0,Pleasure
10368,2,482.0,Anticipation
10369,2,482.0,Disconnection
10370,2,482.0,Engagement
10371,2,482.0,Esteem
10372,2,482.0,Happiness
10373,2,482.0,Pleasure
10374,2,484.0,Anticipation
10375,2,484.0,Disconnection
10376,2,484.0,Engagement
10377,2,484.0,Esteem
10378,2,484.0,Happiness
10379,2,484.0,Pleasure
10380,2,486.0,Anticipation
10381,2,486.0,Disconnection
10382,2,486.0,Engagement
10383,2,486.0,Esteem
10384,2,486.0,Happiness
10385,2,486.0,Pleasure
10386,2,488.0,Anticipation
10387,2,488.0,Engagement
10388,2,488.0,Esteem
10389,2,488.0,Happiness
10390,2,488.0,Pleasure
10391,2,490.0,Anticipation
10392,2,490.0,Engagement
10393,2,490.0,Esteem
10394,2,490.0,Happiness
10395,2,490.0,Pleasure
10396,2,492.0,Anticipation
10397,2,492.0,Disconnection
10398,2,492.0,Engagement
10399,2,492.0,Esteem
10400,2,492.0,Happiness
10401,2,492.0,Pleasure
10402,2,494.0,Anticipation
10403,2,494.0,Engagement
10404,2,494.0,Esteem
10405,2,494.0,Happiness
10406,2,494.0,Pleasure
10407,2,496.0,Anticipation
10408,2,496.0,Disconnection
10409,2,496.0,Engagement
10410,2,496.0,Esteem
10411,2,496.0,Happiness
10412,2,496.0,Pleasure
10413,2,498.0,Anticipation
